Date,cesi_global,cesi_g10,cesi_united_states,cesi_eurozone,cesi_asia_pacific,cesi_latin_america,cesi_emerging_markets,cesi_bric
2003-12-15,41.7,57.1,75.6,53.7,38.3,-38.8,18.6,11.85
2003-12-16,41.7,57.1,75.6,53.7,38.3,-38.8,18.6,11.85
2003-12-17,41.7,57.1,75.6,53.7,38.3,-38.8,18.6,11.85
2003-12-18,41.7,57.1,75.6,53.7,38.3,-38.8,18.6,11.85
2003-12-19,41.7,57.1,75.6,53.7,38.3,-38.8,18.6,11.85
2003-12-22,41.7,57.1,75.6,53.7,38.3,-38.8,18.6,11.85
2003-12-23,41.7,57.1,75.6,53.7,38.3,-38.8,18.6,11.85
2003-12-24,41.7,57.1,75.6,53.7,38.3,-38.8,18.6,11.85
2003-12-26,41.7,57.1,75.6,53.7,38.3,-38.8,18.6,11.85
2003-12-29,41.7,57.1,75.6,53.7,38.3,-38.8,18.6,11.85
2003-12-30,41.7,57.1,75.6,53.7,38.3,-38.8,18.6,11.85
2003-12-31,41.7,57.1,75.6,53.7,38.3,-38.8,18.6,11.85
2004-01-02,41.7,57.1,75.6,53.7,38.3,-38.8,18.6,11.85
2004-01-05,40.5,55.5,71.6,53.6,36.3,-36.1,18.0,12.22
2004-01-06,38.5,52.7,65.0,54.7,34.8,-35.1,17.1,12.36
2004-01-07,38.1,50.7,62.3,52.1,37.7,-34.0,19.1,12.86
2004-01-08,35.1,50.1,61.4,51.7,36.9,-39.9,12.5,9.1
2004-01-09,32.2,45.0,47.7,52.6,36.3,-35.8,13.1,8.81
2004-01-12,32.3,44.4,43.5,56.9,36.9,-32.7,14.2,12.53
2004-01-13,30.8,42.4,41.7,55.9,35.8,-32.4,13.5,11.82
2004-01-14,35.4,50.0,60.7,54.9,34.0,-32.1,13.4,10.62
2004-01-15,33.7,49.5,59.7,53.8,33.5,-44.3,10.0,10.56
2004-01-16,34.4,49.8,60.8,52.5,35.5,-43.9,11.2,10.5
2004-01-20,35.0,45.5,56.7,44.7,49.9,-42.2,19.3,31.42
2004-01-21,36.3,45.7,58.9,43.3,49.5,-30.1,22.1,31.29
2004-01-22,34.7,43.3,57.5,36.7,49.0,-29.4,21.9,31.15
2004-01-23,34.9,43.3,55.8,34.7,48.5,-29.3,22.2,31.02
2004-01-26,30.2,36.8,48.7,26.9,45.4,-29.0,20.2,30.51
2004-01-27,30.2,37.2,41.7,35.6,44.6,-28.9,19.6,30.33
2004-01-28,30.1,37.6,37.1,43.6,43.7,-29.7,18.8,30.11
2004-01-29,30.0,35.2,36.2,39.6,49.7,-29.6,22.3,29.88
2004-01-30,26.1,29.1,22.1,37.8,47.8,-29.5,21.6,29.57
2004-02-02,24.8,27.1,17.4,38.8,50.3,-34.6,21.4,27.95
2004-02-03,24.7,26.7,16.4,39.7,51.1,-34.1,21.7,27.89
2004-02-04,28.7,31.2,26.1,42.3,56.9,-33.6,25.0,27.81
2004-02-05,29.1,32.3,25.8,47.2,56.2,-33.2,24.2,27.71
2004-02-06,28.0,31.2,20.2,51.7,55.7,-36.0,23.1,25.92
2004-02-09,29.2,29.1,19.3,48.2,54.6,-33.8,29.4,25.21
2004-02-10,29.1,29.0,19.2,47.3,54.1,-32.5,29.3,25.29
2004-02-11,29.8,28.0,18.4,46.3,53.5,-18.6,32.4,25.3
2004-02-12,30.9,31.2,25.4,44.3,50.4,-18.5,30.4,20.97
2004-02-13,25.4,22.3,5.0,43.2,49.9,-18.5,30.0,21.08
2004-02-17,22.9,17.0,0.9,33.1,47.8,-6.0,31.7,21.71
2004-02-18,24.1,17.8,-2.7,31.1,47.9,-6.8,33.6,21.99
2004-02-19,21.6,16.5,-6.0,28.8,44.3,-15.2,29.3,22.32
2004-02-20,20.7,16.1,-4.4,26.0,43.5,-14.2,27.6,22.72
2004-02-23,16.3,9.0,-12.2,14.2,40.4,-7.9,27.3,25.74
2004-02-24,9.8,0.2,-20.8,-3.1,34.4,-7.9,24.2,31.0
2004-02-25,9.8,-0.5,-20.9,-5.5,36.1,-7.5,25.3,30.92
2004-02-26,6.9,-1.4,-22.6,-7.7,26.1,-7.1,19.4,30.75
2004-02-27,8.2,3.6,-17.0,-3.9,25.9,-23.8,15.1,21.59
2004-03-01,7.3,2.3,-16.8,-6.6,24.7,-21.6,14.8,21.32
2004-03-02,6.8,1.7,-16.1,-8.5,24.3,-23.7,14.5,21.22
2004-03-03,5.4,-0.3,-20.1,-9.6,23.6,-23.5,14.0,21.2
2004-03-04,2.5,-4.5,-20.1,-23.7,21.7,-23.2,12.9,21.15
2004-03-05,-0.9,-9.7,-31.6,-23.7,21.3,-24.0,12.3,21.1
2004-03-08,-3.2,-10.6,-31.4,-23.8,22.1,-23.1,7.8,21.13
2004-03-09,-6.8,-16.7,-31.4,-23.6,22.1,-22.8,8.0,21.24
2004-03-10,-7.4,-19.2,-36.3,-23.3,23.4,-17.6,10.2,23.98
2004-03-11,-10.5,-24.5,-46.4,-23.0,23.1,-17.4,10.4,23.68
2004-03-12,-10.5,-25.9,-46.8,-22.7,25.8,-17.2,12.5,28.3
2004-03-15,-11.2,-25.8,-47.5,-21.8,23.2,-19.9,10.8,24.7
2004-03-16,-14.7,-31.6,-49.8,-38.4,22.2,-18.9,10.6,26.32
2004-03-17,-11.9,-28.4,-46.3,-37.4,23.2,-19.2,12.8,25.88
2004-03-18,-12.6,-29.4,-48.6,-36.1,22.9,-19.1,12.7,25.46
2004-03-19,-12.5,-28.8,-48.3,-34.5,22.7,-23.9,12.0,24.93
2004-03-22,-11.4,-26.8,-46.5,-30.4,21.9,-23.4,11.7,23.19
2004-03-23,-7.7,-24.8,-46.5,-26.6,32.1,-23.2,17.9,22.49
2004-03-24,-5.7,-21.3,-42.1,-22.0,31.6,-23.0,17.7,21.72
2004-03-25,-5.7,-21.1,-42.0,-21.7,30.9,-21.9,17.5,21.29
2004-03-26,-1.7,-18.1,-40.5,-21.6,39.9,-21.7,23.0,20.2
2004-03-29,-1.8,-18.1,-40.8,-20.5,38.8,-21.0,22.7,14.04
2004-03-30,-1.0,-16.7,-38.1,-15.4,38.5,-20.7,22.6,13.85
2004-03-31,-0.8,-20.1,-44.7,-15.2,46.5,-20.3,28.2,27.44
2004-04-01,2.7,-13.9,-35.2,-15.2,45.2,-19.9,27.6,27.18
2004-04-02,7.3,-6.1,-16.6,-15.2,45.2,-21.5,27.3,26.97
2004-04-05,8.9,-3.1,-5.8,-15.2,43.0,-20.7,26.9,26.28
2004-04-06,9.8,-2.7,-5.1,-15.5,44.2,-19.4,28.6,26.26
2004-04-07,9.5,-2.8,-3.7,-17.2,43.5,-19.4,28.0,25.62
2004-04-08,10.4,-4.9,-4.3,-25.1,42.8,-14.6,33.3,26.95
2004-04-12,6.0,-9.0,-10.8,-26.2,36.6,-15.8,28.6,22.39
2004-04-13,11.7,0.1,10.3,-26.2,37.0,-14.1,29.1,21.62
2004-04-14,13.4,3.6,18.6,-26.1,35.7,-14.5,28.2,20.78
2004-04-15,17.1,6.0,24.3,-26.0,43.7,-10.9,33.7,26.95
2004-04-16,15.4,3.6,19.1,-25.9,43.1,-11.4,33.2,25.58
2004-04-19,13.6,3.3,19.3,-25.4,38.0,-14.9,29.0,20.31
2004-04-20,10.1,-2.2,19.8,-39.8,37.7,-18.5,28.6,18.59
2004-04-21,9.7,-2.3,20.4,-40.2,37.3,-19.7,27.8,18.56
2004-04-22,8.9,-4.0,21.1,-46.7,35.4,-17.1,28.3,18.58
2004-04-23,8.8,-4.3,24.7,-47.4,35.8,-16.9,28.4,18.55
2004-04-26,16.1,9.3,31.6,-11.0,32.6,-16.2,26.2,18.6
2004-04-27,17.2,12.2,40.0,-9.5,31.7,-19.7,24.6,16.82
2004-04-28,16.8,12.3,41.9,-9.2,31.2,-21.4,23.6,16.84
2004-04-29,14.6,8.9,26.7,-0.7,30.7,-21.1,23.2,16.9
2004-04-30,15.3,10.4,30.7,-0.8,30.0,-20.7,22.7,16.93
2004-05-03,14.1,8.9,28.0,-1.9,30.2,-21.6,21.8,17.24
2004-05-04,14.0,8.7,28.8,-3.0,31.0,-21.4,21.9,17.39
2004-05-05,16.7,12.1,36.6,-3.5,32.0,-14.8,23.7,17.65
2004-05-06,14.7,9.1,36.9,-12.8,32.1,-15.1,23.0,17.76
2004-05-07,15.1,10.3,51.0,-32.2,32.7,-15.5,22.2,17.81
2004-05-10,16.1,10.8,52.4,-30.5,33.2,-18.6,24.0,18.46
2004-05-11,16.8,10.4,52.9,-29.8,33.6,-9.3,26.4,23.46
2004-05-12,16.2,6.0,40.8,-29.2,31.1,10.6,31.5,21.64
2004-05-13,16.0,5.7,42.8,-27.5,31.2,10.7,31.4,21.5
2004-05-14,18.9,8.7,47.1,-26.7,32.9,19.3,34.3,21.37
2004-05-17,20.2,8.2,47.0,-23.9,33.1,36.7,38.2,20.34
2004-05-18,20.9,8.9,46.8,-28.5,33.7,38.4,38.9,20.24
2004-05-19,21.7,9.3,46.7,-27.7,33.9,43.3,40.4,20.81
2004-05-20,22.0,8.0,43.4,-26.7,34.0,43.7,43.1,20.62
2004-05-21,24.4,8.6,44.0,-25.5,38.8,44.3,48.0,20.5
2004-05-24,26.0,10.7,46.1,-20.9,39.3,47.5,48.9,19.97
2004-05-25,27.4,13.0,44.8,-13.4,40.5,42.8,49.0,19.63
2004-05-26,25.2,7.9,36.6,-17.3,43.0,45.5,51.2,20.79
2004-05-27,25.6,7.6,35.3,-16.7,42.1,53.7,52.7,25.96
2004-05-28,26.2,7.7,40.1,-20.1,44.1,53.7,53.9,25.68
2004-06-01,29.5,13.2,48.4,-14.3,45.0,51.7,54.0,24.48
2004-06-02,32.4,13.9,50.2,-14.0,48.4,62.8,60.1,24.11
2004-06-03,33.5,15.9,48.7,-3.4,47.6,62.6,59.8,23.71
2004-06-04,35.2,19.0,51.2,-3.2,46.7,62.3,59.5,23.26
2004-06-07,35.7,21.9,53.3,-2.2,41.8,60.8,56.4,21.25
2004-06-08,38.8,25.3,54.3,6.5,40.5,62.6,59.1,20.64
2004-06-09,39.6,25.6,53.7,7.0,39.5,63.6,60.5,20.17
2004-06-10,38.7,27.4,53.1,7.6,31.5,63.8,55.6,9.5
2004-06-14,36.3,20.9,35.3,11.9,34.9,75.0,59.3,20.06
2004-06-15,35.8,21.6,37.7,11.6,33.3,70.5,57.0,19.82
2004-06-16,37.8,23.1,40.6,11.3,32.3,82.3,59.9,17.82
2004-06-17,38.4,23.6,41.5,10.9,33.9,82.0,60.7,17.46
2004-06-18,37.3,22.9,40.4,10.4,32.6,81.6,58.8,17.11
2004-06-21,33.6,19.9,35.9,8.0,27.2,77.7,54.2,15.83
2004-06-22,33.2,19.9,34.6,8.7,25.8,77.7,53.2,15.27
2004-06-23,31.3,18.9,33.2,8.6,23.7,77.4,50.0,14.7
2004-06-24,33.3,21.0,40.4,4.0,23.7,85.1,51.8,17.86
2004-06-25,24.9,7.5,29.7,-24.4,22.8,84.8,51.0,17.09
2004-06-28,20.1,1.8,23.5,-35.5,18.6,83.9,47.5,12.43
2004-06-29,19.5,1.1,30.9,-35.2,18.5,83.7,47.2,12.28
2004-06-30,14.9,-4.5,15.8,-33.5,11.1,80.8,43.9,5.19
2004-07-01,16.5,-2.3,13.5,-33.1,12.9,80.4,44.6,5.05
2004-07-02,12.1,-8.6,-2.2,-32.6,13.5,74.7,43.2,4.91
2004-07-06,8.5,-12.2,-13.1,-29.3,12.8,69.8,39.6,3.73
2004-07-07,10.5,-9.3,-14.3,-18.8,12.7,69.5,40.3,3.62
2004-07-08,12.3,-7.9,-15.7,-12.6,13.9,70.6,42.5,4.18
2004-07-09,10.3,-9.6,-17.5,-12.5,10.0,70.5,40.1,-3.1
2004-07-12,4.4,-12.7,-25.6,-12.3,4.0,45.9,30.0,-10.34
2004-07-13,7.1,-7.3,-14.5,-12.1,3.2,45.0,28.7,-11.34
2004-07-14,5.3,-10.1,-21.5,-11.9,3.1,44.6,28.4,-11.24
2004-07-15,7.2,-8.2,-17.5,-11.6,3.0,53.5,30.4,-7.39
2004-07-16,3.4,-9.7,-21.5,-11.2,-8.7,53.2,23.1,-21.07
2004-07-19,2.8,-8.8,-22.1,-9.3,-8.7,52.4,20.3,-20.43
2004-07-20,2.3,-10.0,-27.1,-6.8,-7.1,51.5,20.7,-20.33
2004-07-21,1.1,-10.6,-27.7,-8.6,-7.3,44.3,18.7,-20.1
2004-07-22,5.0,-4.2,-27.8,7.6,-7.4,45.2,18.7,-19.1
2004-07-23,3.7,-6.4,-28.2,4.1,-7.0,44.7,18.8,-18.98
2004-07-26,2.7,-7.4,-28.2,-2.5,-7.5,43.4,17.8,-18.54
2004-07-27,7.3,0.7,-17.1,9.3,-7.6,42.4,17.3,-18.5
2004-07-28,9.4,4.8,-18.7,25.6,-8.2,41.1,16.4,-18.52
2004-07-29,8.3,3.4,-19.0,26.5,-8.6,39.9,15.7,-18.55
2004-07-30,6.8,0.9,-26.0,27.4,-7.9,38.6,15.6,-18.57
2004-08-02,6.3,1.3,-28.7,32.2,-7.4,33.0,13.8,-18.7
2004-08-03,5.8,1.6,-29.4,35.4,-6.6,25.2,12.0,-18.78
2004-08-04,7.1,4.5,-24.3,38.3,-6.8,23.3,11.1,-18.84
2004-08-05,2.2,-2.7,-23.6,17.7,-6.8,21.3,9.5,-18.97
2004-08-06,-6.6,-15.5,-43.6,5.3,-8.0,14.0,6.7,-21.45
2004-08-09,-6.6,-12.4,-39.0,5.3,-8.3,2.1,2.1,-21.88
2004-08-10,-8.7,-14.0,-39.3,5.2,-12.0,0.4,-0.7,-25.11
2004-08-11,-8.6,-14.8,-39.5,5.3,-12.3,3.9,0.7,-24.66
2004-08-12,-9.0,-16.6,-42.9,5.5,-10.1,2.5,2.3,-20.74
2004-08-13,-21.8,-37.3,-85.2,5.7,-10.2,0.6,1.5,-20.71
2004-08-16,-24.3,-38.8,-88.1,6.6,-12.4,-6.2,-2.5,-24.36
2004-08-17,-26.3,-41.3,-89.4,0.5,-13.1,-6.4,-3.7,-24.34
2004-08-18,-26.1,-41.1,-88.9,0.3,-13.9,9.4,-3.7,-16.57
2004-08-19,-27.0,-41.3,-89.1,0.1,-15.5,6.7,-5.5,-16.62
2004-08-20,-25.9,-40.7,-88.4,0.1,-12.1,6.4,-3.6,-14.81
2004-08-23,-26.7,-41.6,-85.3,-0.6,-13.2,6.6,-4.4,-15.44
2004-08-24,-27.0,-41.7,-85.1,-0.5,-13.3,5.0,-5.0,-16.14
2004-08-25,-28.5,-44.7,-92.4,-0.1,-12.2,5.6,-4.3,-16.03
2004-08-26,-27.5,-41.6,-92.2,10.0,-16.5,8.1,-6.4,-15.04
2004-08-27,-27.7,-42.5,-90.8,9.5,-14.6,7.5,-5.6,-14.89
2004-08-30,-28.7,-43.0,-90.4,7.2,-14.8,4.1,-7.3,-14.54
2004-08-31,-32.0,-50.9,-102.1,6.2,-13.8,17.2,-3.6,-7.95
2004-09-01,-33.9,-54.0,-105.0,6.0,-13.9,16.8,-3.8,-7.82
2004-09-02,-33.8,-53.8,-104.4,5.8,-13.4,16.3,-3.9,-7.69
2004-09-03,-35.7,-56.5,-110.5,5.5,-13.8,16.1,-4.5,-7.53
2004-09-07,-34.4,-52.0,-107.6,19.0,-12.9,7.9,-7.9,-6.09
2004-09-08,-32.6,-48.0,-106.7,31.4,-15.5,6.2,-9.6,-7.04
2004-09-09,-34.2,-51.5,-105.6,31.7,-15.4,4.1,-8.3,-7.77
2004-09-10,-31.5,-52.1,-97.7,32.0,-6.5,4.0,-0.7,5.81
2004-09-13,-31.1,-50.9,-96.1,33.2,-6.5,1.9,-1.3,6.62
2004-09-14,-33.9,-55.6,-95.8,19.2,-6.7,2.0,-1.3,6.74
2004-09-15,-35.0,-57.0,-97.5,19.9,-8.5,1.9,-2.1,4.44
2004-09-16,-36.0,-58.7,-106.4,20.6,-8.3,2.1,-1.9,4.54
2004-09-17,-35.6,-58.8,-106.4,21.6,-6.3,5.3,-0.9,6.12
2004-09-20,-34.0,-56.5,-104.6,26.2,-5.7,5.0,-0.3,6.3
2004-09-21,-32.7,-54.7,-102.5,29.5,-5.6,7.9,0.4,7.33
2004-09-22,-33.1,-53.3,-100.3,30.4,-5.3,-5.9,-2.9,7.73
2004-09-23,-33.1,-52.7,-99.4,30.5,-4.9,-8.7,-3.8,6.58
2004-09-24,-33.2,-53.0,-98.8,30.8,-4.5,-8.1,-3.6,7.14
2004-09-27,-30.3,-50.0,-92.5,30.1,0.4,-5.5,-0.7,10.0
2004-09-28,-30.9,-51.5,-94.9,29.3,0.2,-1.8,0.1,10.33
2004-09-29,-28.6,-47.9,-86.3,28.5,0.3,-0.5,0.4,10.63
2004-09-30,-28.1,-46.8,-81.3,27.9,-0.6,-0.1,-0.1,17.1
2004-10-01,-27.6,-46.5,-81.4,26.8,0.7,0.5,0.8,17.49
2004-10-04,-26.2,-46.7,-78.6,21.2,4.8,7.3,4.5,19.17
2004-10-05,-27.3,-49.7,-82.8,19.9,5.9,12.4,6.3,20.04
2004-10-06,-28.7,-52.6,-82.4,11.6,6.8,13.4,7.1,21.58
2004-10-07,-28.5,-51.9,-82.1,11.2,7.8,14.5,6.6,22.12
2004-10-08,-31.3,-55.2,-87.2,6.5,6.2,16.3,4.5,22.87
2004-10-11,-28.7,-55.0,-85.7,4.7,8.1,32.6,10.8,34.7
2004-10-12,-32.2,-59.4,-85.2,-6.4,9.0,26.9,8.7,36.88
2004-10-13,-31.1,-58.4,-83.8,-7.3,10.7,27.0,9.9,38.81
2004-10-14,-34.2,-63.6,-95.0,-8.2,10.6,27.1,9.9,38.61
2004-10-15,-33.7,-64.5,-96.7,-9.4,10.2,38.0,12.6,34.76
2004-10-18,-33.2,-64.4,-93.4,-14.7,10.4,39.5,13.6,34.11
2004-10-19,-35.4,-64.3,-90.7,-18.0,8.8,19.0,8.0,24.04
2004-10-20,-35.1,-63.8,-90.0,-18.6,8.6,18.9,7.9,23.89
2004-10-21,-33.1,-60.4,-83.5,-26.2,8.5,18.6,7.8,26.02
2004-10-22,-32.6,-61.0,-82.8,-27.1,11.1,21.6,10.1,30.96
2004-10-25,-30.3,-58.7,-80.5,-25.1,14.7,21.6,12.3,35.91
2004-10-26,-30.6,-57.9,-80.6,-23.2,11.4,21.6,10.3,35.73
2004-10-27,-31.5,-60.5,-76.0,-37.8,11.2,28.3,11.9,35.55
2004-10-28,-28.3,-55.6,-74.6,-15.1,12.4,28.4,12.7,35.37
2004-10-29,-26.5,-52.8,-69.8,-15.3,13.0,28.6,12.9,35.26
2004-11-01,-23.1,-49.5,-70.0,-9.3,18.4,29.5,16.5,34.8
2004-11-02,-19.6,-46.3,-66.6,-5.1,24.9,29.4,20.5,34.74
2004-11-03,-16.8,-41.0,-58.1,-3.2,25.1,24.7,19.5,34.85
2004-11-04,-18.4,-42.7,-56.2,-11.0,23.8,24.1,18.0,34.53
2004-11-05,-15.8,-38.8,-39.1,-22.8,23.9,26.3,18.8,34.27
2004-11-08,-14.0,-33.6,-30.1,-22.7,24.7,23.0,15.3,33.18
2004-11-09,-18.3,-40.4,-25.1,-56.8,24.3,22.5,14.9,32.21
2004-11-10,-13.0,-31.9,-6.6,-56.7,24.8,22.8,15.3,34.18
2004-11-11,-12.4,-32.3,-5.8,-58.6,25.5,30.8,17.5,34.92
2004-11-12,-11.1,-30.0,2.7,-58.3,25.4,30.0,17.3,34.46
2004-11-15,-10.4,-28.0,5.2,-57.4,25.1,22.2,16.1,31.48
2004-11-16,-8.2,-27.6,5.8,-57.6,31.6,25.5,20.9,40.19
2004-11-17,-5.4,-24.1,14.6,-57.9,30.3,36.0,22.7,43.32
2004-11-18,-5.3,-24.6,13.8,-58.2,30.1,42.2,23.7,42.93
2004-11-19,-4.9,-24.0,14.5,-58.6,32.2,41.6,23.7,42.48
2004-11-22,-4.0,-21.7,17.9,-60.7,31.6,39.2,22.6,41.34
2004-11-23,-4.4,-21.7,18.4,-62.3,29.5,40.5,21.6,40.74
2004-11-24,-3.7,-21.6,17.1,-62.4,29.0,47.8,23.1,40.14
2004-11-26,-3.9,-23.2,19.1,-72.6,33.2,47.6,25.0,39.46
2004-11-29,-2.3,-19.0,23.9,-70.7,31.2,44.4,22.8,36.72
2004-11-30,-6.9,-24.0,23.2,-78.8,28.1,31.0,18.8,35.55
2004-12-01,-5.6,-22.7,26.6,-79.3,30.3,31.1,20.1,35.06
2004-12-02,-5.2,-21.9,26.5,-80.0,30.8,29.4,19.9,34.52
2004-12-03,-6.2,-23.5,23.1,-81.1,30.6,29.7,19.8,33.94
2004-12-06,-5.7,-21.2,22.6,-77.3,28.4,28.2,17.6,31.46
2004-12-07,-3.4,-17.2,22.3,-67.0,27.4,28.4,17.4,30.24
2004-12-08,-4.7,-17.0,21.5,-66.0,25.2,28.3,13.7,28.08
2004-12-09,-7.2,-17.8,21.9,-62.8,19.9,20.4,8.8,16.91
2004-12-10,-5.5,-16.6,23.8,-61.5,26.5,20.3,11.1,28.38
2004-12-13,-4.6,-11.6,30.1,-56.6,26.2,-0.6,5.9,28.28
2004-12-14,-7.2,-15.6,21.0,-56.1,25.2,-0.7,5.5,27.84
2004-12-15,-5.8,-13.0,23.6,-55.6,25.2,-3.5,5.0,32.28
2004-12-16,-5.2,-12.0,23.5,-55.0,24.9,-3.3,5.1,31.98
2004-12-17,1.8,-0.8,23.3,-19.4,24.5,-2.9,5.6,33.96
2004-12-20,2.4,-0.2,22.6,-17.3,23.8,0.2,6.2,33.05
2004-12-21,3.4,2.7,22.5,-10.0,23.5,-6.0,4.5,32.9
2004-12-22,3.7,3.6,24.4,-10.0,23.1,-7.9,3.9,33.01
2004-12-23,2.8,2.2,22.7,-14.9,23.1,-8.4,3.8,32.64
2004-12-27,2.6,2.5,21.4,-12.8,21.6,-10.9,2.7,30.2
2004-12-28,2.0,1.6,21.0,-16.7,21.4,-11.5,2.5,28.98
2004-12-29,2.0,1.8,21.4,-15.9,20.8,-10.9,2.4,28.71
2004-12-30,1.6,1.1,19.4,-15.1,20.5,-11.6,2.4,28.36
2004-12-31,1.7,1.3,19.8,-15.2,20.5,-12.7,2.2,28.04
2005-01-03,0.5,4.0,22.0,-10.7,9.1,-15.6,-4.7,26.86
2005-01-04,0.9,4.2,22.5,-9.7,9.5,-16.0,-4.1,26.34
2005-01-05,2.9,6.8,27.6,-8.4,9.7,-13.2,-3.0,25.74
2005-01-06,6.1,6.3,27.7,-7.6,9.5,11.6,5.8,24.97
2005-01-07,3.9,2.9,26.0,-18.4,9.0,10.5,5.3,24.0
2005-01-10,3.9,4.7,27.5,-14.9,8.3,8.5,2.7,22.2
2005-01-11,7.0,7.8,29.1,-6.7,9.0,20.7,5.8,27.35
2005-01-12,-0.5,-4.1,0.4,-6.3,7.8,19.6,4.9,26.16
2005-01-13,-1.2,-5.2,-2.2,-5.9,7.5,20.2,4.9,26.12
2005-01-14,3.0,1.7,1.6,-5.5,7.1,21.2,4.9,26.1
2005-01-18,4.7,4.3,5.1,-2.4,8.1,18.8,5.3,21.94
2005-01-19,4.3,4.2,3.9,-2.3,7.0,17.9,4.5,20.34
2005-01-20,1.3,1.7,-3.0,-2.3,6.0,20.0,0.8,19.0
2005-01-21,0.5,0.1,-4.6,1.5,6.3,19.5,1.0,19.56
2005-01-24,-0.1,0.1,-6.6,3.0,5.6,17.0,-0.2,19.01
2005-01-25,2.5,1.3,-3.3,0.8,12.9,17.2,4.4,30.25
2005-01-26,6.9,4.3,-4.3,8.6,22.4,19.9,10.9,43.16
2005-01-27,5.7,4.1,-5.0,9.8,17.8,19.8,8.2,42.83
2005-01-28,5.8,4.4,-13.2,21.4,16.8,20.9,8.0,42.53
2005-01-31,3.9,3.8,-17.2,24.9,10.4,20.9,4.0,41.39
2005-02-01,4.4,3.1,-20.9,28.2,14.1,20.2,6.3,40.93
2005-02-02,5.2,2.6,-23.7,31.3,18.8,19.3,9.0,40.51
2005-02-03,5.0,0.9,-29.1,32.8,19.0,25.9,11.1,40.02
2005-02-04,8.7,9.4,-32.7,70.1,18.7,25.3,7.6,39.44
2005-02-07,8.8,10.2,-37.2,78.1,16.9,23.3,6.7,37.13
2005-02-08,8.7,10.4,-37.9,79.5,16.5,21.6,6.2,36.4
2005-02-09,9.3,11.5,-39.1,79.2,16.1,21.1,5.9,35.74
2005-02-10,9.1,12.3,-36.4,79.0,14.1,19.5,4.4,34.54
2005-02-11,7.9,12.2,-36.6,78.7,13.3,9.3,1.5,35.46
2005-02-14,7.1,12.2,-38.2,77.9,11.5,4.4,-0.5,31.61
2005-02-15,11.9,17.4,-32.9,86.0,10.5,21.8,3.6,31.43
2005-02-16,14.6,17.2,-30.5,85.7,18.8,31.8,10.8,31.25
2005-02-17,17.5,18.5,-26.5,85.5,17.7,54.2,15.9,41.93
2005-02-18,23.7,18.3,-27.1,85.4,44.5,53.9,31.9,79.42
2005-02-22,25.0,20.7,-24.1,95.5,43.8,52.1,31.4,78.12
2005-02-23,20.1,12.5,-23.9,67.2,43.1,52.6,31.6,77.74
2005-02-24,19.6,12.1,-24.7,66.5,42.1,51.3,30.9,69.76
2005-02-25,19.0,11.0,-22.5,61.1,41.4,53.3,31.0,69.94
2005-02-28,22.1,13.8,-20.0,59.5,45.8,57.5,34.5,69.2
2005-03-01,19.3,10.5,-25.0,58.2,44.0,53.7,32.6,66.71
2005-03-02,19.0,9.9,-24.3,56.8,43.9,54.1,32.7,66.4
2005-03-03,19.3,8.5,-24.5,55.1,43.9,64.6,35.5,66.07
2005-03-04,20.5,10.9,-23.8,59.9,42.3,65.2,34.8,65.78
2005-03-07,19.4,9.4,-23.2,53.6,40.2,66.5,34.5,65.04
2005-03-08,20.1,9.1,-23.1,52.3,37.4,68.2,36.7,65.24
2005-03-09,22.4,12.8,-23.0,68.4,36.3,73.8,36.9,65.31
2005-03-10,22.0,11.4,-22.6,67.2,36.9,74.8,37.9,59.16
2005-03-11,20.9,8.8,-29.1,65.8,38.5,76.5,39.1,61.35
2005-03-14,20.6,8.6,-27.3,59.8,38.2,75.0,38.5,58.61
2005-03-15,22.0,11.4,-22.2,59.3,38.9,70.7,37.8,56.23
2005-03-16,22.2,10.7,-19.5,53.6,42.0,70.4,39.5,55.62
2005-03-17,21.2,8.6,-24.0,53.3,42.7,70.2,40.0,55.28
2005-03-18,20.8,8.0,-25.2,53.0,42.6,70.0,39.9,56.45
2005-03-21,21.6,7.8,-24.6,52.2,46.7,69.8,42.4,55.38
2005-03-22,22.4,8.9,-24.0,50.4,46.5,71.0,42.6,52.18
2005-03-23,18.6,2.4,-20.5,24.0,46.4,72.9,42.9,51.35
2005-03-24,18.6,2.5,-17.2,17.5,46.3,72.1,42.7,51.03
2005-03-28,14.1,3.3,-15.4,18.4,27.4,67.6,30.3,49.56
2005-03-29,10.1,-2.2,-15.7,2.5,27.5,60.4,28.6,49.17
2005-03-30,7.1,-7.2,-19.2,-2.0,27.7,59.9,28.6,48.79
2005-03-31,8.8,-4.1,-7.8,-4.6,25.0,58.4,28.1,50.11
2005-04-01,5.8,-9.6,-7.7,-4.6,26.9,56.7,28.8,49.65
2005-04-04,5.1,-9.3,-6.9,-4.4,30.4,40.5,26.6,48.2
2005-04-05,5.7,-7.3,-5.9,-3.9,30.0,37.1,25.3,47.65
2005-04-06,1.6,-11.4,-4.7,-19.1,29.7,20.0,21.0,39.18
2005-04-07,0.4,-12.8,-3.5,-26.1,29.9,19.1,20.2,38.52
2005-04-08,1.7,-12.3,-2.2,-26.9,33.2,18.1,22.6,38.25
2005-04-11,0.9,-9.5,6.4,-30.0,31.8,-3.7,16.5,36.11
2005-04-12,-4.6,-14.0,-2.8,-30.5,19.8,-3.8,9.4,20.63
